url,comments,duration,languages,views,Beautiful,Confusing,Courageous,Fascinating,Funny,Informative,Ingenious,Inspiring,Jaw.dropping,Longwinded,Obnoxious,OK,Persuasive,Unconvincing,label
"https://www.ted.com/talks/carter_emmart_demos_a_3d_atlas_of_the_universe
",179,417,35,1678493,691,24,20,668,10,469,154,402,346,24,7,174,44,24,1
"https://www.ted.com/talks/catarina_mota_play_with_smart_materials
",135,595,28,1058569,19,12,14,166,7,211,123,208,29,38,3,64,76,33,1
"https://www.ted.com/talks/catherine_mohr_builds_green
",140,373,30,766536,12,18,12,109,94,297,87,134,16,2,11,45,148,9,11
"https://www.ted.com/talks/catherine_mohr_surgery_s_past_present_and_robotic_future
",110,1135,28,680984,62,3,31,460,5,379,164,238,182,44,17,62,111,18,1
"https://www.ted.com/talks/cathy_o_neil_the_era_of_blind_faith_in_big_data_must_end
",35,798,4,761258,23,17,124,93,5,266,28,112,32,11,16,20,132,82,1
"https://www.ted.com/talks/chade_meng_tan_everyday_compassion_at_google
",110,848,27,893343,97,13,44,109,37,97,34,440,16,27,13,63,142,33,10
"https://www.ted.com/talks/chance_coughenour_how_your_pictures_can_help_reclaim_lost_history
",3,717,5,539207,9,0,1,16,0,5,16,12,4,0,0,0,5,0,11
"https://www.ted.com/talks/charity_tilleman_dick_singing_after_a_double_lung_transplant
",142,1085,28,521502,223,7,312,73,9,23,5,480,195,43,37,30,24,11,1
"https://www.ted.com/talks/charles_elachi_on_the_mars_rovers
",29,1697,21,558734,41,7,5,164,30,127,36,62,61,20,6,45,9,3,1
"https://www.ted.com/talks/charles_hazlewood
",42,1176,29,502832,170,5,17,80,18,34,27,153,15,8,9,28,35,16,10
"https://www.ted.com/talks/charles_leadbeater_on_innovation
",91,1141,24,1409327,32,10,29,200,11,355,116,408,36,37,3,67,249,16,10
"https://www.ted.com/talks/charles_limb_building_the_musical_muscle
",97,959,27,571200,120,0,27,190,10,236,42,240,28,12,8,26,68,5,1
"https://www.ted.com/talks/charles_limb_your_brain_on_improv
",214,991,28,1231800,79,19,88,833,334,467,377,296,91,26,14,77,74,23,1
"https://www.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity
",262,724,39,2758792,306,9,320,309,2401,35,662,1369,91,16,20,51,118,22,10
"https://www.ted.com/talks/cheryl_hayashi_the_magnificence_of_spider_silk
",117,868,30,764971,84,5,3,370,29,392,36,86,47,53,8,84,40,9,1
"https://www.ted.com/talks/chieko_asakawa_how_new_technology_helps_blind_people_explore_the_world
",46,569,36,1201029,55,4,143,89,26,76,68,238,9,9,6,34,9,2,1
"https://www.ted.com/talks/chimamanda_adichie_the_danger_of_a_single_story
",1155,1129,46,13298341,5607,85,2817,2983,713,2687,744,9566,948,109,78,333,3002,103,10
"https://www.ted.com/talks/chris_abani_muses_on_humanity
",137,974,28,843859,591,11,491,126,127,45,16,672,135,19,5,40,44,8,10
"https://www.ted.com/talks/chris_abani_on_the_stories_of_africa
",77,1056,21,561703,221,13,133,102,140,83,24,220,42,13,14,39,28,16,10
"https://www.ted.com/talks/chris_anderson_how_web_video_powers_global_innovation
",484,1133,31,1306536,174,13,96,381,14,309,146,1193,149,41,8,88,431,24,1
"https://www.ted.com/talks/chris_anderson_of_wired_on_tech_s_long_tail
",42,858,23,904520,8,19,8,100,11,334,33,55,15,39,12,85,51,17,11
"https://www.ted.com/talks/chris_anderson_shares_his_vision_for_ted
",117,775,26,324266,45,11,134,44,37,105,23,267,20,18,10,61,109,11,11
"https://www.ted.com/talks/chris_bangle_says_great_cars_are_art
",78,1204,23,867495,88,32,36,76,97,87,23,162,9,100,45,64,28,81,1
"https://www.ted.com/talks/chris_domas_the_1s_and_0s_behind_cyber_warfare
",93,1005,22,1017778,13,37,6,176,31,193,147,41,29,52,52,63,17,82,1
"https://www.ted.com/talks/chris_gerdes_the_future_race_car_150mph_and_no_driver
",108,647,26,731620,5,5,9,141,30,93,74,55,29,21,7,44,21,22,1
"https://www.ted.com/talks/chris_hadfield_what_i_learned_from_going_blind_in_space
",172,1102,29,4790701,754,13,804,1176,185,489,57,2714,301,38,5,137,184,19,10
"https://www.ted.com/talks/chris_jordan_pictures_some_shocking_stats
",218,674,34,1520108,232,11,389,565,13,764,307,831,509,75,73,123,703,108,10
"https://www.ted.com/talks/chris_kluwe_how_augmented_reality_will_change_sports_and_build_empathy
",108,551,24,1194762,23,20,11,99,22,223,36,101,11,25,86,112,68,131,1
"https://www.ted.com/talks/chris_milk_how_virtual_reality_can_create_the_ultimate_empathy_machine
",101,616,30,1492275,176,8,47,273,36,140,101,415,27,6,1,87,62,23,1
"https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form
",18,1054,21,811599,210,8,21,198,30,41,93,270,128,4,3,8,20,2,1
"https://www.ted.com/talks/chris_urmson_how_a_driverless_car_sees_the_road
",186,929,26,2042978,92,13,16,430,39,568,161,182,85,14,1,61,105,18,1
"https://www.ted.com/talks/christiana_figueres_the_inside_story_of_the_paris_climate_agreement
",107,891,24,1031398,70,3,66,79,1,132,25,167,3,23,12,37,85,29,1
"https://www.ted.com/talks/christopher_decharms_scans_the_brain_in_real_time
",156,242,38,1485761,29,49,49,679,30,455,251,223,388,10,15,126,96,85,1
"https://www.ted.com/talks/christopher_m00t_poole_the_case_for_anonymity_online
",477,790,28,1451649,39,34,240,369,455,283,150,161,81,14,37,135,88,89,10
"https://www.ted.com/talks/christopher_ryan_are_we_designed_to_be_sexual_omnivores
",290,842,26,1981978,95,28,288,505,226,798,87,246,59,17,28,87,498,101,10
"https://www.ted.com/talks/christopher_soghoian_a_brief_history_of_phone_wiretapping_and_how_to_avoid_it
",71,376,30,1266485,7,16,55,63,16,470,9,23,28,36,13,134,127,94,1
"https://www.ted.com/talks/christopher_soghoian_your_smartphone_is_a_civil_rights_issue
",146,464,30,1307805,36,46,123,77,25,605,24,68,40,35,72,83,186,355,1
"https://www.ted.com/talks/clay_shirky_how_cellphones_twitter_facebook_can_make_history
",344,948,30,1677738,15,17,40,425,25,798,79,355,81,37,13,124,476,31,11
"https://www.ted.com/talks/clay_shirky_how_cognitive_surplus_will_change_the_world
",294,787,30,954924,24,14,24,245,20,411,105,444,28,15,14,114,358,30,11
"https://www.ted.com/talks/clay_shirky_how_the_internet_will_one_day_transform_government
",202,1112,24,1245095,13,10,46,197,83,302,185,385,71,13,4,21,349,6,1
"https://www.ted.com/talks/clay_shirky_on_institutions_versus_collaboration
",64,1246,24,1097533,20,27,43,373,22,514,136,249,88,31,5,47,355,20,11
"https://www.ted.com/talks/clifford_stoll_on_everything
",251,1077,27,2283491,228,278,92,645,1243,177,432,773,362,126,195,119,65,86,11
"https://www.ted.com/talks/colin_grant_the_son_of_a_difficult_father
",56,1045,23,877106,105,26,160,47,35,31,8,75,6,32,4,40,6,11,10
"https://www.ted.com/talks/colin_powell_kids_need_structure
",818,1066,28,1485801,80,28,73,103,149,154,18,549,27,39,184,68,219,235,10
"https://www.ted.com/talks/colin_stokes_how_movies_teach_manhood
",659,773,37,4146987,346,74,360,352,205,722,125,1308,133,88,95,207,820,263,10
"https://www.ted.com/talks/conrad_wolfram_teaching_kids_real_math_with_computers
",579,1039,32,1499219,49,27,160,270,55,522,296,715,69,96,32,147,828,127,1
"https://www.ted.com/talks/courtney_martin_reinventing_feminism
",202,686,29,953671,183,19,173,70,73,82,18,514,21,64,125,113,118,95,10
"https://www.ted.com/talks/craig_venter_is_on_the_verge_of_creating_synthetic_life
",137,954,24,1004893,33,33,71,583,9,402,292,239,680,34,14,30,73,14,1
"https://www.ted.com/talks/craig_venter_on_dna_and_the_sea
",34,1011,21,560904,12,23,21,163,3,199,54,73,74,8,0,10,23,3,1
"https://www.ted.com/talks/craig_venter_unveils_synthetic_life
",580,1097,25,1086357,30,54,46,355,4,240,251,180,538,98,11,41,28,28,1
"https://www.ted.com/talks/cynthia_breazeal_the_rise_of_personal_robots
",189,844,27,1064574,51,14,18,366,48,264,196,287,73,53,35,123,115,112,1
"https://www.ted.com/talks/cynthia_kenyon_experiments_that_hint_of_longer_lives
",196,983,29,847439,15,9,11,316,5,252,79,117,109,11,2,19,65,9,1
"https://www.ted.com/talks/cynthia_schneider_the_surprising_spread_of_idol_tv
",70,337,29,441609,14,13,17,143,22,252,10,92,16,3,15,54,54,28,10
"https://www.ted.com/talks/daan_roosegaarde_a_smog_vacuum_cleaner_and_other_magical_city_designs
",12,738,3,591131,30,2,12,79,32,40,67,148,20,1,0,7,24,6,1
"https://www.ted.com/talks/dale_dougherty_we_are_makers
",98,707,30,724865,11,13,14,90,52,126,51,277,17,58,13,147,94,60,1
"https://www.ted.com/talks/dalia_mogahed_what_do_you_think_when_you_look_at_me
",422,976,31,2520181,1152,26,1774,358,57,647,70,1845,77,22,58,120,485,129,10
"https://www.ted.com/talks/dame_stephanie_shirley_why_do_ambitious_women_have_flat_heads
",86,819,31,1919991,544,14,529,385,426,144,30,1417,51,13,5,56,94,5,1
"https://www.ted.com/talks/damian_palin_mining_minerals_from_seawater
",104,181,40,940703,11,9,16,199,4,199,335,132,70,1,5,28,60,10,1
"https://www.ted.com/talks/damon_horowitz
",135,978,30,681873,26,34,77,109,22,176,36,289,19,102,76,108,227,123,11
"https://www.ted.com/talks/damon_horowitz_philosophy_in_prison
",172,230,48,1145700,175,59,193,232,70,116,118,593,66,27,111,167,148,109,10
"https://www.ted.com/talks/dan_ariely_asks_are_we_in_control_of_our_own_decisions
",324,1046,45,4934167,139,28,97,2851,2031,2309,1194,1069,555,44,14,149,1448,27,10
"https://www.ted.com/talks/dan_ariely_beware_conflicts_of_interest
",63,335,41,1055562,20,24,52,93,92,257,35,132,7,18,9,222,190,61,1
"https://www.ted.com/talks/dan_ariely_on_our_buggy_moral_code
",280,983,36,2725557,113,15,253,1722,307,1502,644,796,235,27,11,90,1101,27,10
"https://www.ted.com/talks/dan_berkenstock_the_world_is_one_big_dataset_now_how_to_photograph_it
",36,584,25,836011,11,1,8,84,14,136,93,52,16,9,4,29,9,10,1
"https://www.ted.com/talks/dan_bricklin_meet_the_inventor_of_the_electronic_spreadsheet
",18,720,19,992523,40,4,31,213,57,266,177,348,27,9,4,18,30,0,1
"https://www.ted.com/talks/dan_buettner_how_to_live_to_be_100
",304,1179,32,3157446,128,13,47,861,43,1181,54,1136,122,27,18,132,671,53,10
"https://www.ted.com/talks/dan_dennett_on_dangerous_memes
",392,926,32,1596067,67,107,181,763,93,854,327,488,143,167,62,222,1707,146,10
"https://www.ted.com/talks/dan_dennett_on_our_consciousness
",501,1308,31,2676717,67,101,27,653,219,680,189,204,89,197,45,289,182,264,10
"https://www.ted.com/talks/dan_gilbert_asks_why_are_we_happy
",970,1276,43,14689301,444,241,248,4303,1728,3899,1166,3554,1047,169,67,439,2355,174,10
"https://www.ted.com/talks/dan_gilbert_researches_happiness
",230,2018,31,3707266,61,44,53,1396,441,1402,338,541,215,86,29,132,887,53,10
"https://www.ted.com/talks/dan_gilbert_you_are_always_changing
",248,409,42,3399887,149,58,44,1017,259,1415,200,825,45,26,16,329,555,45,10
"https://www.ted.com/talks/dan_pacholke_how_prisons_can_help_inmates_live_meaningful_lives
",134,632,25,812963,42,1,92,86,4,228,50,312,6,0,4,41,123,1,10
"https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream
",64,716,26,1836233,504,22,327,120,24,49,39,788,37,37,11,59,131,66,1
"https://www.ted.com/talks/dan_pallotta_the_way_we_think_about_charity_is_dead_wrong
",1451,1134,27,4259204,111,31,727,422,30,1221,429,1784,487,43,66,68,2139,139,10
"https://www.ted.com/talks/dan_phillips_creative_houses_from_reclaimed_stuff
",189,1077,26,1112351,151,9,254,359,490,204,578,901,119,21,11,40,332,6,1
"https://www.ted.com/talks/daniel_goldstein_the_battle_between_your_present_and_future_self
",231,959,36,2119412,32,68,35,171,69,566,111,351,15,204,73,490,346,359,10
"https://www.ted.com/talks/daniel_h_cohen_for_argument_s_sake
",390,575,29,1423637,11,32,11,103,17,251,45,150,7,34,16,162,208,60,10
"https://www.ted.com/talks/daniel_kahneman_the_riddle_of_experience_vs_memory
",425,1206,38,3841631,64,85,29,1417,62,1169,360,615,234,85,7,161,543,42,10
"https://www.ted.com/talks/daniel_kraft_invents_a_better_way_to_harvest_bone_marrow
",81,254,31,462619,22,2,20,144,5,228,393,129,37,3,3,27,67,2,1
"https://www.ted.com/talks/daniel_kraft_medicine_s_future
",123,1101,23,869847,20,21,16,424,9,365,161,280,269,36,22,33,85,25,1
"https://www.ted.com/talks/daniel_libeskind_s_17_words_of_architectural_inspiration
",423,1116,24,784642,84,244,44,107,18,69,43,262,17,447,1361,128,70,885,1
"https://www.ted.com/talks/daniel_reisel_the_neuroscience_of_restorative_justice
",119,875,27,734861,36,8,48,220,16,328,37,223,19,14,3,75,171,24,10
"https://www.ted.com/talks/daniel_schnitzer_inventing_is_the_easy_part
",86,338,0,208115,13,5,17,23,12,255,20,91,23,9,6,90,132,23,1
"https://www.ted.com/talks/daniel_suarez_the_kill_decision_shouldn_t_belong_to_a_robot
",154,800,27,1908577,7,5,34,81,2,191,16,37,59,4,10,9,195,28,1
"https://www.ted.com/talks/daniel_tammet_different_ways_of_knowing
",220,653,38,1751030,261,80,96,807,6,402,149,399,90,67,28,207,74,152,10
"https://www.ted.com/talks/daniele_quercia_happy_maps
",71,440,33,2084303,492,2,21,327,87,198,279,774,10,8,3,83,154,20,1
"https://www.ted.com/talks/danielle_feinberg_the_magic_ingredient_that_brings_pixar_movies_to_life
",45,724,32,2617414,965,14,85,584,120,324,134,873,92,6,16,63,48,15,1
"https://www.ted.com/talks/danny_hillis_back_to_the_future_of_1994
",71,1150,22,581419,9,9,4,272,23,129,102,78,46,35,7,33,71,14,1
"https://www.ted.com/talks/danny_hillis_the_internet_could_crash_we_need_a_plan_b
",172,751,25,1265177,19,17,30,131,22,568,33,56,36,50,4,96,267,46,1
"https://www.ted.com/talks/dave_debronkart_meet_e_patient_dave
",199,991,26,534289,41,0,232,110,21,237,40,438,75,8,6,21,225,7,11
"https://www.ted.com/talks/dave_eggers_makes_his_ted_prize_wish_once_upon_a_school
",231,1535,32,1357888,209,11,223,241,480,133,452,1398,215,24,8,28,301,8,10
"https://www.ted.com/talks/dave_meslin_the_antidote_to_apathy
",221,425,40,1612925,38,9,335,215,60,684,216,1230,76,9,10,144,1076,69,10
"https://www.ted.com/talks/dave_troy_social_maps_that_reveal_a_city_s_intersections_and_separations
",65,328,32,1307615,21,32,6,81,14,186,25,65,4,3,5,97,31,41,10
"https://www.ted.com/talks/david_agus_a_new_strategy_in_the_war_on_cancer
",171,1424,23,696319,8,44,31,118,1,177,59,104,25,34,10,42,121,52,1
"https://www.ted.com/talks/david_autor_why_are_there_still_so_many_jobs
",135,1117,18,1232506,23,34,27,142,22,468,89,234,22,13,6,75,247,40,1
"https://www.ted.com/talks/david_birch_identity_without_a_name
",208,1023,18,174326,5,14,7,73,62,145,79,28,11,21,5,41,82,29,1
"https://www.ted.com/talks/david_bismark_e_voting_without_fraud
",834,422,36,543551,16,19,46,109,1,299,616,128,42,32,5,111,328,93,11
"https://www.ted.com/talks/david_bolinsky_animates_a_cell
",231,585,27,1788182,1054,52,23,912,65,449,252,397,1772,149,14,111,31,28,1
"https://www.ted.com/talks/david_brooks_the_social_animal
",226,1124,33,1132752,209,28,93,427,390,417,124,708,93,70,36,98,347,83,10
"https://www.ted.com/talks/david_camarillo_why_helmets_don_t_prevent_concussions_and_what_might
",46,956,22,1195181,20,24,23,122,18,353,54,72,29,247,238,72,99,244,1
"https://www.ted.com/talks/david_deutsch_a_new_way_to_explain_explanation
",270,998,25,938937,41,59,26,256,25,338,196,149,45,167,23,105,399,71,1
"https://www.ted.com/talks/david_deutsch_on_our_place_in_the_cosmos
",184,1140,29,1096862,91,42,92,515,131,446,269,397,139,45,21,73,1234,49,11
"https://www.ted.com/talks/david_eagleman_can_we_create_new_senses_for_humans
",221,1234,32,1738331,85,16,38,1266,47,509,982,586,752,6,15,67,66,18,1
"https://www.ted.com/talks/david_gallo_on_life_in_the_deep_oceans
",66,800,25,996736,342,7,21,625,48,334,30,155,257,3,13,25,34,5,1
"https://www.ted.com/talks/david_gallo_shows_underwater_astonishments
",554,327,47,13926113,5201,95,216,8448,815,3875,543,1647,8328,79,126,322,236,80,1
"https://www.ted.com/talks/david_griffin_on_how_photography_connects
",80,893,28,1056435,500,4,40,408,120,189,26,487,126,26,19,84,73,15,10
"https://www.ted.com/talks/david_hanson_robots_that_relate_to_you
",178,297,33,906262,24,6,12,267,21,107,174,95,166,9,13,89,10,44,1
"https://www.ted.com/talks/david_hoffman_on_losing_everything
",166,240,38,920941,65,91,224,36,6,36,15,250,23,39,53,205,29,112,10
"https://www.ted.com/talks/david_hoffman_shares_his_sputnik_mania
",39,230,36,311741,32,5,5,77,8,124,6,41,8,0,10,44,10,7,1
"https://www.ted.com/talks/david_holt_plays_mountain_music
",31,1517,21,512588,158,2,6,145,120,38,78,133,31,4,2,20,5,0,10
"https://www.ted.com/talks/david_keith_s_surprising_ideas_on_climate_change
",279,958,24,876658,14,43,262,300,30,680,184,166,77,57,43,61,1352,129,1
"https://www.ted.com/talks/david_kelley_how_to_build_your_creative_confidence
",213,706,34,4389731,424,13,316,312,50,394,87,2040,42,35,6,210,371,45,1
"https://www.ted.com/talks/david_kelley_on_human_centered_design
",32,1020,19,779873,50,7,10,84,43,113,73,144,11,25,7,50,13,29,10
"https://www.ted.com/talks/david_lang_my_underwater_robot
",162,268,41,1225960,18,2,18,77,13,64,145,152,18,3,3,58,16,10,1
"https://www.ted.com/talks/david_logan_on_tribal_leadership
",248,999,25,1404586,30,38,48,333,52,396,115,597,64,59,45,134,341,128,10
"https://www.ted.com/talks/david_macaulay_s_rome_antics
",30,1295,17,700273,210,46,11,120,92,71,109,102,44,124,16,96,13,27,10
"https://www.ted.com/talks/david_merrill_demos_siftables_the_smart_blocks
",147,429,29,1765153,95,12,24,552,43,187,824,372,403,9,8,111,54,50,1
"https://www.ted.com/talks/david_perry_on_videogames
",180,1266,30,1084634,119,27,32,271,99,229,63,158,72,102,56,125,72,87,1
"https://www.ted.com/talks/david_pogue_10_top_time_saving_tech_tips
",323,344,44,4843480,41,19,8,139,726,1545,182,39,54,52,112,300,85,69,11
"https://www.ted.com/talks/david_pogue_on_cool_phone_tricks
",91,1623,20,730407,22,21,27,182,571,463,103,55,63,100,204,94,60,34,11
"https://www.ted.com/talks/david_pogue_on_the_music_wars
",51,255,30,594523,35,18,62,24,604,24,91,23,18,46,236,166,16,76,1
"https://www.ted.com/talks/david_pogue_says_simplicity_sells
",124,1286,26,1636292,60,27,45,166,964,395,183,230,54,78,142,146,230,104,1
"https://www.ted.com/talks/david_rockwell_builds_at_ground_zero
",14,1477,18,404402,11,0,12,12,3,37,11,29,9,64,19,26,4,60,10
"https://www.ted.com/talks/david_s_rose_on_pitching_to_vcs
",102,879,20,1008394,13,8,15,71,3,496,30,144,23,47,28,66,212,27,1
"https://www.ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs
",46,283,32,742510,77,3,43,57,13,157,89,169,6,3,0,33,31,1,1
"https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful
",582,870,43,5893321,1732,19,211,418,27,219,101,3065,62,111,22,168,662,69,10
"https://www.ted.com/talks/dean_kamen_on_inventing_and_giving
",130,1207,18,680134,20,14,19,68,15,89,121,116,34,49,17,17,63,34,1
"https://www.ted.com/talks/dean_kamen_previews_a_new_prosthetic_arm
",102,310,32,1575699,265,24,348,688,26,310,942,1075,2080,28,25,65,87,25,11
"https://www.ted.com/talks/dean_kamen_the_emotion_behind_invention
",140,1172,21,523422,132,2,139,103,0,56,103,508,178,40,6,21,98,8,1
"https://www.ted.com/talks/dean_ornish_on_the_world_s_killer_diet
",199,198,48,2299265,8,28,31,85,54,749,31,151,62,8,14,133,331,61,10
"https://www.ted.com/talks/deborah_rhodes
",207,1268,30,892492,60,4,441,182,5,634,203,433,299,17,10,34,480,26,1
"https://www.ted.com/talks/deborah_scranton_on_her_war_tapes
",164,1056,19,507997,60,25,338,65,3,145,18,198,69,33,23,30,51,72,1
"https://www.ted.com/talks/deepika_kurup_a_young_scientist_s_quest_for_clean_water
",29,479,32,958917,36,3,68,70,11,172,98,229,14,1,5,27,35,6,1
"https://www.ted.com/talks/defend_our_freedom_to_share_or_why_sopa_is_a_bad_idea
",689,839,41,1275141,33,16,389,202,25,1430,72,516,284,21,20,38,1210,37,1
"https://www.ted.com/talks/del_harvey_the_strangeness_of_scale_at_twitter
",82,559,26,885494,12,8,8,165,167,454,40,20,14,72,38,159,64,72,1
"https://www.ted.com/talks/denis_dutton_a_darwinian_theory_of_beauty
",388,933,34,2012387,614,32,23,758,137,594,244,334,125,71,20,149,367,178,10
"https://www.ted.com/talks/dennis_hong_making_a_car_for_blind_drivers
",169,548,32,703439,62,5,86,187,14,82,275,363,166,6,1,23,44,13,1
"https://www.ted.com/talks/dennis_hong_my_seven_species_of_robot
",183,955,26,1922563,53,13,40,508,107,378,552,522,236,49,46,128,69,30,1
"https://www.ted.com/talks/devdutt_pattanaik
",477,1106,31,1683308,460,57,136,1014,172,631,350,1178,273,40,33,70,504,75,10
"https://www.ted.com/talks/diana_laufenberg_3_ways_to_teach
",301,605,36,1882742,117,27,176,195,16,463,115,1042,42,54,26,142,547,51,10
"https://www.ted.com/talks/diana_nyad_extreme_swimming_with_the_world_s_most_dangerous_jellyfish
",100,1017,26,611461,74,2,349,93,59,24,14,479,112,14,9,28,52,13,10
"https://www.ted.com/talks/diana_nyad_never_ever_give_up
",372,935,36,4548115,224,10,949,371,206,46,16,1947,377,50,22,70,218,19,10
"https://www.ted.com/talks/diane_j_savino_the_case_for_same_sex_marriage
",649,453,0,292395,241,14,502,46,98,140,59,694,95,22,43,100,777,88,10
"https://www.ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets
",274,1110,27,1123482,50,24,19,340,5,318,53,164,75,64,5,79,74,29,1
"https://www.ted.com/talks/don_tapscott_four_principles_for_the_open_world_1
",156,1070,26,1009356,154,9,60,218,14,227,56,667,83,20,8,53,222,28,1
"https://www.ted.com/talks/don_tapscott_how_the_blockchain_is_changing_money_and_business
",100,1129,23,2110218,44,28,56,737,15,1329,244,589,153,6,10,60,324,23,1
"https://www.ted.com/talks/donald_sadoway_the_missing_link_to_renewable_energy
",361,915,34,1803069,44,11,107,514,59,424,903,761,320,26,44,33,319,34,1
"https://www.ted.com/talks/dong_woo_jang_the_art_of_bow_making
",167,508,31,2290464,145,23,93,161,33,109,63,353,15,36,17,159,38,44,10
"https://www.ted.com/talks/doris_kim_sung_metal_that_breathes
",151,539,28,1171568,56,3,4,213,6,191,359,118,48,13,6,35,35,68,1
"https://www.ted.com/talks/dr_seyi_oyesola_tours_a_hospital_in_nigeria
",49,863,21,230569,6,16,37,24,5,66,19,70,7,13,14,27,30,19,1
"https://www.ted.com/talks/e_o_wilson_advice_to_young_scientists
",150,896,28,1057964,101,13,54,111,13,124,30,639,19,53,4,59,153,19,1
"https://www.ted.com/talks/e_o_wilson_on_saving_life_on_earth
",89,1355,26,1335732,168,20,74,229,44,353,60,403,79,71,5,46,178,17,1
"https://www.ted.com/talks/eben_bayer_are_mushrooms_the_new_plastic
",266,545,29,1097901,44,5,33,411,9,413,862,505,199,9,9,29,297,11,1
"https://www.ted.com/talks/ed_boyden
",170,1104,32,931567,23,18,28,468,0,269,384,155,384,29,13,30,37,7,1
"https://www.ted.com/talks/ed_boyden_baby_diapers_inspired_this_new_way_to_study_the_brain
",49,795,27,1260112,30,9,9,214,16,300,163,123,64,20,11,38,30,15,1
"https://www.ted.com/talks/ed_ulbrich_shows_how_benjamin_button_got_his_face
",59,1087,23,907147,58,4,25,388,16,185,328,87,463,16,3,31,18,3,1
"https://www.ted.com/talks/eddie_obeng_smart_failure_for_a_fast_changing_world
",150,757,25,1495331,19,50,61,156,259,125,127,346,33,13,17,72,229,33,1
"https://www.ted.com/talks/edith_widder_glowing_life_in_an_underwater_world
",77,1039,22,579754,223,0,16,353,16,196,69,130,187,10,1,15,35,3,1
"https://www.ted.com/talks/edith_widder_how_we_found_the_giant_squid
",205,518,29,3773245,261,12,41,874,46,367,200,255,606,13,23,79,58,17,1
"https://www.ted.com/talks/eduardo_paes_the_4_commandments_of_cities
",208,741,30,834897,17,13,34,105,7,215,81,209,19,13,47,50,111,115,1
"https://www.ted.com/talks/edward_burtynsky_on_manufactured_landscapes
",58,2065,22,975107,106,11,52,149,8,184,20,158,95,58,10,27,64,10,10
"https://www.ted.com/talks/edward_burtynsky_photographs_the_landscape_of_oil
",75,220,36,480142,69,19,34,68,0,155,15,88,50,7,7,97,119,32,1
"https://www.ted.com/talks/edward_tenner_unintended_consequences
",78,970,27,790122,8,60,9,97,9,249,29,64,4,131,9,136,56,74,11
"https://www.ted.com/talks/el_seed_street_art_with_a_message_of_hope_and_peace
",49,339,46,1398751,385,9,141,111,29,63,43,295,24,13,15,83,17,16,10
"https://www.ted.com/talks/elene_gabre_madhin_on_ethiopian_economics
",64,1234,21,562457,29,8,137,78,1,222,47,177,31,38,3,31,73,27,1
"https://www.ted.com/talks/eli_pariser_beware_online_filter_bubbles
",507,544,41,4039403,69,21,777,1000,32,3467,246,1086,625,33,26,235,2514,74,11
"https://www.ted.com/talks/elif_shafak_the_politics_of_fiction
",1217,1185,33,1763449,1293,28,496,980,77,336,194,2251,204,80,32,192,437,73,10
"https://www.ted.com/talks/elizabeth_gilbert_on_genius
",1604,1149,49,13155478,4027,138,2239,2093,1754,738,1329,8130,870,351,182,553,1206,546,10
"https://www.ted.com/talks/elizabeth_lev_the_unheard_story_of_the_sistine_chapel
",44,1053,23,1477852,258,18,7,354,7,384,18,152,45,35,10,54,38,21,10
"https://www.ted.com/talks/ellen_jorgensen_biohacking_you_can_do_it_too
",169,608,26,1164723,10,8,40,163,23,179,94,220,18,15,10,43,95,25,1
"https://www.ted.com/talks/ellen_jorgensen_what_you_need_to_know_about_crispr
",39,593,28,1400803,37,10,17,156,12,426,38,65,20,6,4,58,91,7,1
"https://www.ted.com/talks/elon_musk_the_future_we_re_building_and_boring
",250,2450,21,5666038,106,21,191,1296,131,446,518,1288,340,19,12,41,65,32,1
"https://www.ted.com/talks/elon_musk_the_mind_behind_tesla_spacex_solarcity
",417,1264,32,4564213,98,12,273,863,40,459,628,1538,320,16,7,109,257,17,1
"https://www.ted.com/talks/emily_levine_s_theory_of_everything
",147,1372,24,2049904,95,77,87,216,1132,82,306,216,33,115,91,145,64,63,1
"https://www.ted.com/talks/eric_berlow_and_sean_gourley_mapping_ideas_worth_spreading
",99,475,32,1085152,46,12,0,196,3,165,155,49,60,7,1,34,20,10,1
"https://www.ted.com/talks/eric_dishman_health_care_should_be_a_team_sport
",129,959,21,836699,49,0,95,59,9,143,35,208,30,6,3,34,112,20,1
"https://www.ted.com/talks/eric_dishman_take_health_care_off_the_mainframe
",82,1001,19,384626,0,4,28,62,3,145,68,116,28,16,14,24,202,19,1
"https://www.ted.com/talks/eric_giler_demos_wireless_electricity
",428,609,27,2088983,74,20,42,708,29,491,900,325,583,6,23,94,136,42,1
"https://www.ted.com/talks/eric_sanderson_pictures_new_york_before_the_city
",57,969,20,1431255,230,8,15,367,8,268,100,229,74,70,16,80,37,20,1
"https://www.ted.com/talks/eric_topol_the_wireless_future_of_medicine
",110,1018,23,710710,14,5,12,228,2,250,113,139,87,12,7,33,80,16,1
"https://www.ted.com/talks/eric_whitacre_virtual_choir_live
",208,752,29,1005088,328,5,11,122,5,5,87,131,105,11,16,44,5,16,1
